species	genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Prevotella marshii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		27.49220508643768	26.0454108761519	13.396640522593216			24.77926501340269								22.300349142465773													16.866359274745427	29.32248218996575	25.482895519959705	44.62673184977733		17.104534042131537	26.347714716750307		24.44695290726568	30.83734782699636		22.40066205747209	20.071493064872925	33.92377278922102			16.23254853296872	45.23807843679894	20.81662273571698			25.826485911376896				42.235229022183134	38.61302935051862	24.198574201779667			26.96653390186064	49.69415363222144		13.949769180893275								17.63556551521491	27.4309139096742									23.06705597393646	21.15559618447761				19.34455150065404					26.75809448648173			23.645518846946107			24.45527427350256	12.69236376790444
Prevotella melaninogenica	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		77.99677837186158	60.08031405497238	13.594985432889947	22.853566447430435		49.0018801059331		25.681672169105205	24.538277985280125		18.12259301115635		33.13290722557963	80.11648187013982	45.46623089682566	12.266225859097377			25.67135146625318	17.68376339153267						28.424626655734286	29.083459906046777	136.7265039454767	36.90106824002724	63.41386536428792		49.53819279465685	66.65177668937845	18.48135572219743	23.07284047024529	110.42137256385266	29.337551664185607	45.34976682316142	63.35155599299148	60.51307344393712	1.0000000000003877		48.668914984854126	85.87240605949403	31.24334092049573	20.41960743924101		81.0857620669793	32.32408854674304	22.380665841156727	24.21554544739788	134.32186178953248	92.06154364566906	60.83767980471127		21.4808603587718	34.64173263018484	116.74176388304302		24.04258909565059		22.025106891702237		18.42722791192497	27.34491363343213	24.10050405336475	25.72826123628433	56.30189630123876	109.51186075201322	24.034813021111884	33.992785590167024	21.859997295661525	23.68758870961845	18.838631249945472	22.668549338810035			42.33082306002358	93.10342732993942	20.64205826240456		28.993387114748693	28.4583721881922					85.55000766614505			40.65658991320468			60.05699063337344	67.58142166483889
Prevotella micans	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			10.547109970504046																												38.54548453486902						11.90127384602485																14.88404209726136	15.680892790451306																13.32130096598605																										
Prevotella multiformis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																													11.478722533769693		11.144576878445806																							10.56544171965027																																										
Prevotella multisaccharivorax	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																																	11.332644882725129																																															
Prevotella nanceiensis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																													10.203582233459237		15.99720533700316										10.353819310766813												16.58718259379169	10.48235209288918																10.781605991053564														17.69720706258885		27.596647468100265									12.59637555680085	
Prevotella oralis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		47.644326637225234	50.32186276813018	24.70807639257361	13.083495989373002		23.150587729314115							20.02349016003471	19.75620105912472	19.96407155396264			18.548564246476204	31.398133429820568	24.383834696210265						17.304615136662623	26.4829331365006	50.74067722298292	33.35375005200167	99.82610966966726		47.24248125747727	24.00568405689041		29.11534277981046	38.20324293582178	33.84522131862511	60.65879318146039	30.06233860589596	39.97285284564229			22.87304274707597	43.27674919941072	17.054364946506237		2.099999999999985	45.15248083583845		12.054353753668003		60.07666800108091	54.13850375873788	23.205103499941263			25.859553412581047	79.5285266716947		22.55678282941105						15.59489456151406	12.420785741182016	29.590629609256045	79.83430365926168	16.089770864540654	27.7602426748668		12.799947536208869	15.183502763226846	17.183900786555963			19.1395552931679	18.24180046656544	12.04877760111174											30.97615473884452			33.49284885589458	20.5915011710993
Prevotella oris	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		368.3640133414455	326.3151532422259	202.0167346557447	223.5219285957507		209.57606015312192	75.58271036883927	241.4669707927607	178.5110598408509		142.94273490608992		206.5139937426388	421.7085336546344	178.87155670188147	78.41874883811711	1.1014271213822286	109.24785915940762	167.96692218375597	110.25166827004396	38.99862591245292		55.43769416983897		36.30870882927215	193.9285990015028	210.0198018243837	589.1734106376103	205.21597752927025	653.2472392248833	53.67774888617373	397.9892204493036	211.2734960104009	68.20813577026219	183.7594621412993	528.9301713904918	95.17994551385569	199.1773269353532	297.33697066760527	386.987486302547	1.065060470033087	33.371646622175184	232.09363871426024	428.8517302116165	236.0661787177465	83.18331942380283	1.050000000000017	482.76196629048616	78.35383807651723	121.42676300111376	96.86109365484948	1046.379171252598	1095.8382305680104	202.50793815908983		203.3193243719211	287.25838016339185	1005.3737295973654		224.08721564907668		110.9626008371382		123.22501226647024	263.687589305148	152.6098788108754	148.41777812590792	403.1428806804872	770.9904688169023	133.03669248457527	205.99867265395036	86.87140282354342	86.36634650459365	132.6161158422804	79.51273902643142	46.39002010398207		425.45175020988165	374.5518078735737	183.70555613587825	80.7968490619964	187.65010537110032	338.3120566300653	4.017964071856287		72.18380529448625		320.30519788481416			442.3034973745793	69.81905958115034	2.2333333333333334	431.08841668234015	444.7600249688342
Prevotella oryzae	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		57.520109059377255	39.2774789797351	19.930456502467884			31.165747094419693	19.850456982439365	21.038899794164102	20.64157008846116		15.95540419469147		16.27399906072583	33.97553676902543	14.451026719173006				20.264257105583614	15.581918936733874						17.85216401574378	13.070160742677729	70.95916232768458	30.2014265832453	72.12278424426418		21.956548326861256	25.725361082682262		21.57926057594321	53.47631107254153	24.94754146644695	26.05379296187209	39.50059294018778	59.15892323526384			23.836737601048544	46.128646954908426	25.251881836881036			23.133192620849957		17.341101464053438		69.0059599329706	99.86962818472612	40.52338919956598		12.851277149270803	34.97476358635781	96.7944256718428		25.513738572015534		13.974659862581516		18.29008158399539	21.874385230476936	20.19411937880454	11.75270163383569	40.37965152456484	47.82068542151783		18.10100467509522			22.52882082062885				33.11527961125707	20.86084870145034	20.70095736624449			37.43667802350571					21.49440341348357			44.20725834745898			41.03667072573016	10.778334065522056
Prevotella oulorum	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		36.52536348247948	25.688815924863466	12.064843204179516	19.344926700894604		30.39307025840649		28.819894755164725	16.611671405184197				21.00898271089053	24.881015954122667	25.05726647285353				16.25649673963031							23.397378706978344	19.931501125272565	71.83029121922846		18.19161539117696		49.344134491156055	19.2882257387964	17.010779672189884		52.095795942186506			20.89026676109893	22.63941451013182			31.60504244978768	19.541398652684144	15.290347186868152			35.29204548199285				36.89978168525429	40.64888008956556	17.5849626883555		12.78292352081208	26.69522265027619	35.46242188393575	1.1277103379664706			17.788772340857737			17.324544781018442		21.205851147602324	30.90630965030769	90.31525449600532		24.16583874338099							18.307389021486465	38.25914220597367	36.25052984598384			34.144690640408975					40.96439732906408			14.761247392791985			25.01247232589372	21.09722961402157
Prevotella paludivivens	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		119.84479818558664	82.41120726502757	65.21145928941007	69.66727613220584		88.19814649365108	21.023377573721863	78.02467141473423	39.56696737950139		36.61361268772689		20.60372818072416	88.06364061673408	55.14404845035981	20.906166193494272		19.84345325948281	30.31745845668353	19.476650814970288						40.96372663854556	48.17226905516772	250.3755518087721	50.253996628152485	95.14154326548672		106.9250505125572	74.57403193162509	27.724201090786227	45.30036894826961	130.40530913163292	20.45404173888249	58.108734750068926	73.63454210439414	120.58677302632684			86.2398820708937	90.2561796029986	49.06094759966241	27.147737080038286		79.30886281770138	55.7524251728556	49.94965124800167	31.44882644416884	153.18099269131716	161.00672321208694	92.9294559797918		32.377960722531775	60.22998313622138	213.1721107808823	2.362524547153362	40.46429087220874		37.305814505330176		40.56009440351125	45.11087321918302	39.21895517107764	30.466643231174743	82.57920374345689	232.92865958238488	40.68204934901802	79.37790985699712		17.84893066122249	17.74629282441865	25.63230908785641			79.49971532483498	135.47062793887068	84.04848363526372	20.95624769575413	44.09188549473338	149.32663835340395					165.56140309604515			151.2648082849459	22.194696220534933		94.02506482819447	61.65048765231773
Prevotella ruminicola	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		42.06849390729806	69.30307952517173				41.77402029264344		24.31991317715605	22.91855835700528				39.54805587567397	29.03192575448655	65.55787104614758		1.0625		47.69749960418387								15.434487004927306	90.52771838504007	20.827339101850725	134.7083728369594		75.71177564441899	21.20372824623698	21.964161412074265	19.003625370987844	44.82191975078258		17.7202682486778	30.0158033817241	16.213373941576563			29.54981266804841	46.972747688356456	20.567746465027295			138.00316344175857	34.574604822010976			79.70930319423371	59.9571452687155	21.21356731776605		35.45004022758817	35.9664522945419	49.4474976304061	1.0106472138000355	33.926875800023		16.405475428791462			20.66216906782749			41.85475302740584	122.26232863630808	27.415967490175085	26.39471664215044	35.36614164147188		15.27623248453585				94.15393019509098	36.828945145899866	31.073212789259276			28.55519624008725					50.543037473594	1.0		47.088213968228416			22.521502509271414	22.570108021496395
Prevotella saccharolytica	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		10.812345515783305													15.084302014150474														19.21301003785033		21.351317207384252										23.946697186403537			12.778412066828778	24.848437641074234	12.422937616337274							16.77324789729043	20.38339620835405					25.65003382213272		11.227181781626893									21.22147971427477																			11.817480870840692			13.790657142452933				
Prevotella salivae	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																																						14.015339369200827																																										
Prevotella scopos	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			17.974787226371827																												11.118640143176542										11.304975996290986												13.782783406821844	10.308123936091478					11.810425528403506																																					
Prevotella shahii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		57.98766753635714	79.0869981844928	22.065980856263582	33.487630281837205		57.5762216580676	16.59431603246405	39.92366544218652	18.611004295452087		22.408683731589136		23.39761409640928	52.676187263948734	33.18299454173311	21.0982444588309		28.95121135836432	22.307936485182704	27.307410751230748			19.07418214117424			17.966338203429075	25.467886219014133	79.90813507683932	38.46698473196219	94.65955524392191	18.69892174291292	40.76890215368118	45.060316686620695	27.052538421698426	16.73385507262968	57.71986482888949	33.68403955576673	60.77013669882981	39.5353045886474	68.73601536110445			71.59893598914682	73.16048064459054	50.53614533026471	22.55817822455278		52.26406987281593		19.224631914866343		109.76619646387284	118.712944217222	39.712131350433125		22.17760896155556	35.72529336142002	67.26482538489675	1.0387349380312725	19.087454350493623		32.59847776876457		31.44194635126049	25.47433400933929	32.993770429600715	14.468272288031391	40.4050640579315	87.3810216335623	14.437385805109583	43.98112429749792	16.748504191464633	27.231970156563104	20.20005936909876	18.96504958100637	16.4954094569973		38.822559707112376	33.08027883484904	38.56845017544602			65.35213791773856					81.24632763077226			67.12923132197534	18.428021651003768		43.99744921757988	25.832046060935657
Prevotella sp. oral taxon 299	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		63.3011026255372	45.678534742920135	25.048561271004875	43.92427817054288		48.729281458327655		33.38909263299937	36.85164736643995		30.315712297837678		21.57613159222345	69.86366044352496	36.67256578121357	23.894758154584324			32.197238685750435						16.36618065170489	28.22306172651787	20.988091160070887	86.45700294271724	20.19847139539305	34.0266073718729		73.78980349291439	30.18558653030169	22.96817690521742	20.26860373590691	74.14579711706551	23.50394962950457	34.28001616967079	26.967033425646108	38.270601300129954			48.02177938965239	72.73679040171595	32.016181740844715			105.32219110262372	31.160821710149055	14.121833960063595		81.24106760187226	54.53486316346324	34.60385240829861		19.52547026370442	34.156650807287065	60.16568002298692		19.661291572845872		43.852229693355206			36.93770589901187	25.431343435860057	17.531381218230017	57.232393159362815	134.32725517657343		42.00014386821766					22.582817315482504		55.35656094585018	30.645958007278946	48.46954081265855	16.41891008405134		75.54432279845848	2.008982035928144				82.10235490600914			69.5346319580393			37.71347556197031	25.294440185379937
