species	genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.051107992215881	0.0535183515734388	0.0223518485505598	0.0707453032015098	0.0169082125603864	0.0502530541844346	0.0264821486442692	0.0976695491585841	0.1551144555328103		0.024373809231203		0.1001667777405019	0.0315465508523264	0.0940084917867014	0.0342293931226348	0.0485544218376108	0.0189733373476815	0.0234201558002371	0.0736659487512854	0.0472903512413609	0.0981675110672768	0.0482827772367123	0.0445782488205974	0.0183447736652001	0.0133571021103451	0.0526384736853858	0.0222840876751231	0.0291283517076197	0.0201485440748288	0.071347784256697	0.0765024080034125	0.0962611715154061	0.1332369313389848	0.0455320720298555	0.0260335176798032	0.0388936141851615	0.0586116605571482	0.0380726926731675	0.0419006623944687	0.0149707898101064	0.010016694490818	0.1208252252968576	0.0680177104131204	0.0114384929808248	0.0117545940085912	0.0333333948853753	0.1786446861553362	0.0578025152444427	0.0111191841342394	0.0047949212631975	0.1097997226863141	0.0953351789780608	0.0369386495188413	0.1534021239145351	0.0128904492294782	0.0176873400620234	0.1119726756676999	0.0673077405521233	0.0274745861172139	0.0438952764137571	0.0689381773508814	0.0255528290909773	0.0983339733569312	0.091884801525921	0.0450254672895305	0.0073030567428552	0.0261668107850432	0.0905281543213693	0.0738878990449426	0.0630667215179223	0.0185380245462341	0.0479277665443403	0.0608975244921404	0.0731410902938318	0.0741755844760909	0.0952380952380952	0.0878732300966931	0.0399217569410116	0.1594840734147436	0.0711385919139297	0.1199149432979655	0.0268688308967289	0.0817753288218817	0.0498381877022653	0.0366792974413199		0.0410375464065252		0.027932041944667	0.0669928936140156	0.048483946405297	0.0974654777698237	0.122483263418963	0.1405961754668825
Terrisporobacter petrolearius	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					0.0004445225865375																0.0014514690156382			0.0020625242946535	0.0084029978361502						0.0001880054367692		0.0002081626675796			0.0004979396225967			0.0004969377651922					0.0002795072260348					0.0001685900603568				0.0002535416058804	0.0001029846363516																0.0002113433547824					0.0004648635909702				0.0001469039893369													0.0001534276849579				
Thauera hydrothermalis	Thauera	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria																																																																0.005424563732655																																
Thermobrachium celere	Thermobrachium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																																																						0.0064724919093851										
Thermoclostridium stercorarium	Thermoclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																0.000255050970969													0.0001928611925391																																																																			
Thermodesulfobium narugense	Thermodesulfobium	Thermodesulfobiaceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria																																										0.0011428571428571																																																						
Thermophagus xiamenensis	Thermophagus	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria																												0.0003026001272647					0.0003801788218335											0.000325217378525																																													0.0002877517041054							
Thermostilla marina	Thermostilla	Thermoguttaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria				0.0007695780994004	0.0003817530978237				0.0007416466695961	0.0014576835492139																		0.0003170248278523	0.0002535904952204				0.0008694124650222		0.0017499172955486		0.0006092575715851				0.0004779318838089			0.0015844478616143					0.0013559217572838			0.0008495449595077		0.0002618877203292												0.0004486164454799			0.0003732731606512	0.0005951371955434		0.0006461644084566							0.0008407937382532	0.000469876780462				0.0003160488245787					0.0007898521164772							
Tidjanibacter massiliensis	Tidjanibacter	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria					0.0002576276627033		0.0010273526082088		0.0007631293742209						0.0003213681072032	0.0005734151012503				0.0004542121744471							0.0006013242222006	0.0005217632005031	0.0005738355692564				0.0009280885899651		0.0009563111628694		0.0003994504258903			0.000341043094137	0.000376900744874			0.0010673251819388		0.0006500557210877			0.0004490773517665		0.0003928533640738		0.0002887167018465		0.0007498259926152			0.0001875634382333	0.0004494468940426	0.0021283259252828	0.0001712182505959					0.0004659504422913		0.0005916140220135	0.0004121754526626	0.0007784895097146		0.0008307491703249							0.0006519711148125	0.0005970694202977	0.0012060693074048			0.0004612357321945					0.0014108736144465			0.000512023867147			0.0006968708802384	0.0003693163418917
Treponema berlinense	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria		0.0006947931415281	0.0004255843887143	0.0005484479524137	0.0019655187338486		0.000948313306423	0.0004175520933957	0.0003746121773667	0.0016034725151884		0.0006989695608847		0.0005284176876986	0.0004743153150005	0.0008250764970722	0.0031314058787392		0.0005527196311178	0.0043805474189383						0.0017590970159893	0.0015466632594621	0.0010983964555541	0.0003434172714932	0.0022564487859902	0.0003701883002184	0.0021942396005479	0.0011316961415785	0.000354627710633			0.000471180114199		0.0002954141114808	0.000281692547459	0.0002680330446289			0.0016286228372502	0.0022790448938828	0.000620159094408	0.000828753913917		0.0003550425180966	0.0010017890649818	0.0008095703004482	0.0011813475133097	0.0007628647432955	0.0005555810621298			0.0011221189121762	0.0010433857464738	0.0006509727010532		0.0011357899614043		0.0008569393538391	0.01		0.0007240180244286	0.0009667793939512	0.0030133852222619	0.0005087059898326	0.0017678052548191		0.0014887814402143		0.0011152822222274	0.0006184099688385		0.001508887087346		0.0003408578202665	0.0004076313768105	0.0010111334901066			0.0002923254083975	0.0014970059880239				0.0013123625286235			0.0006458512499953			0.0007100733683554	0.0004522039949704
Treponema brennaborense	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	0.0288808664259927	0.0065658299006928	0.0028391289127002	0.0046559904265807	0.0297060787890162		0.0080344148597121	0.0011934015839088	0.0033038570869397	0.0270203051622089		0.0039917679764673	0.0096450681626915	0.0029594733524913	0.0032661429605717	0.0032125988320919	0.0101792460549669	0.031250002362679	0.0034260508565341	0.0272108299717415	0.0004214426192373					0.0073783652575222	0.0037845141707338	0.0266760937021942	0.0038358277859316	0.0011696276223714	0.0005007012629104	0.0062335204904824	0.0023502073891261	0.0019854417468703	0.0030455253034776	0.0002169018449746	0.0060323924793953		0.0018969297962782	0.000623723037427	0.0016626773262571	0.0057137445541492	0.0125208681135225	0.0019295328138547	0.0030749112042678	0.0067694332325173	0.0076886212092016	0.0083333333333333	0.002543570855258	0.0090445837260488	0.0013232096605207	0.0044204164821216	0.0055947655561435	0.0040127194674039	0.0021547493706075		0.0006424518509639	0.0021265002507682	0.0041442404005983	0.0085106382978723	0.0062170294638337		0.0040449069544915		0.001220249765202	0.0051193721475532	0.010501831103195	0.0045956195252204	0.013459249576371	0.0623171815042639		0.0028528159751817	0.0004078901696177	0.0034282084277218	0.0009289038874262	0.0027239523624207	0.0058027420994914	0.0238095238095238	0.0029969774844564	0.0031671813923438	0.0044251989443138	0.0014277464886738		0.0005194106450268			0.0011879895465936		0.0098099852861022			0.0037522765966514	0.011693583936395	0.0333333333333333	0.0044985298750517	0.0010048417120273
Treponema bryantii	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria		0.0048865395721266	0.0022204687719143	0.0057910703288139	0.0201307740277882		0.0237124002510804	0.0013898301367255	0.0045493202987663	0.0202545410870951		0.003047960774784	0.018177296736616	0.0048980708004401	0.0044012192690867	0.0050007922088359	0.0126082129675017	0.046874997637321	0.0028123342532021	0.0276269851178445	0.0007627410511083	0.0125404530744336	0.0202122278725694	0.0006592105184971		0.0079248005771383	0.006301460574248	0.0132057840295174	0.0067907178306856	0.0032963784891522	0.0017941086572235	0.0090403936880143	0.0098894794753345	0.0023664334109454	0.0087323973090734	0.0012656014250535	0.0080278607347778	0.0011834407112933	0.0008838363578709	0.0051160312658247	0.00307056167344	0.013233586893299		0.0049548238824129	0.0036895287420752	0.004162778023063	0.0058716890998038		0.003868770900256	0.0063753979516789	0.0082116295571909	0.0104701792741302	0.0099559902124078	0.0098448548433967	0.0019683716031486		0.0026784091334007	0.0030598014307197	0.0064046357958411	0.0127666033773366	0.0054771324692421	0.0081825721238711	0.0067377705315205		0.0018816024105217	0.0121656026636608	0.0066969196459764	0.008856124396513	0.0113995352776707	0.0408270948601236	0.0047362601467322	0.0046675044122183	0.0006405412365227	0.0058855891076894	0.0032399525581245	0.0038569268043252	0.0107572698222012		0.0058237339791086	0.0120453548596684	0.0122383411723693	0.0018539730668976	0.0059475147789771	0.0039936289445031	0.0044910179640718		0.0012429130837033		0.015001953424454		0.0167597765363128	0.0082888946706093	0.0123026323704507		0.0047386761008893	0.0043204099156457
Treponema caldarium	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria																																																																						0.0002627378031129																										
Treponema lecithinolyticum	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria																																																																					0.0001353328951949	0.0003093516789985																										
Treponema maltophilum	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria					0.0004113904061988				0.0001552245578607							0.00029464353839												0.0005403071162974	0.000206176534016								0.0002568158055037																	0.0001456982810274													0.0001740958025663		0.0002699228793151	0.0008861356209157									0.0002010132672745										0.0005740114592262							
Treponema parvum	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria		0.0003607892250754	0.0003188116737966	0.0006219808837999	0.0038265955568215		0.0009314386465545	0.000260382730282	0.0005329728191057	0.0022754578749982		0.0004941662699943		0.0002482314547149	0.0007857302684419	0.0006142203029342	0.0030499827315944		0.0004175167769001	0.0043555789310451						0.0014414005741483	0.0019554241609144	0.0026063425363165	0.0021864081879035		0.000349824259953	0.0017059085661082	0.0013085674496021	0.0005970821631003	0.0006851241350618		0.0053984483932352			0.0003729103467731	0.0003044311994654	0.0045714326799265		0.0013780319674762	0.0003068443214634	0.0007576571974537	0.0012181979086086	0.0083333333333333	0.0002557497878471		0.0001803570530982	0.0003231149232625	0.0015968850361167	0.0011424300756536				0.0001539305808377	0.0007482513056172		0.0009602314185807		0.0004396298174358			0.0013276306031888	0.0009939626662519	0.0015998298672266	0.0012810475551426	0.0048944974584047		0.0014889085418951					0.001110954600898		0.000619868166065	0.0010328010522107	0.001742650688876	0.0020723638995981		0.0001314130853673	0.0014970059880239		0.0010850389086756		0.003226772211759			0.0004224111354304	0.0018980266946329		0.0006287729186065	0.0011761871947925
Treponema pectinovorum	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria					0.0003057238935375															0.0003908356803656							0.0003140193338338	0.0003033737321391														0.0011428571428571																												0.0005741851472905		0.0002494001576775																								
Treponema porcinum	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria		0.0004895752261331		0.0011740580879898	0.0027580989397489		0.0008090738902796		0.0002362995938658	0.0019178610014448		0.0003022315790988		0.00031349817421	0.0004369269880926	0.0005227369416034	0.0019419231857405		0.0002766078851944	0.0033490345813823	0.0003313874574921					0.0012695211204436	0.0005955405527964	0.001756275616769	0.0010278260876927		0.0004230120546503	0.000939068124939	0.0010391478548329	0.0004535774827697	0.000448679571846	0.0003430909444776	0.000866171623427			0.0004814992850329	0.0002966077085892	0.0068772864655324		0.0003823960719834	0.0002654144425839	0.0004929572810265	0.0009843967574413		0.0002144482934825		0.0012940701303896	0.0013243260838576	0.0011236155555914	0.0008196552723748				0.0001987008027871	0.0007140967601467		0.0009768215163583		0.000846185691155			0.0017082891132712	0.0006394888419505	0.0010341948573809	0.0012295898515949	0.0029519219411773	0.0006426422270101	0.0005577939489148			0.0003963332474106		0.001232843900832		0.0003908399140964	0.0010566108484437	0.0007505001739935			0.0004502725006024					0.0010667745706816			0.0012333215202857			0.0004487291728797	0.0007993993052052
Treponema rectale	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria		0.0002712931187328		0.0003070170994695	0.0005869494837347												0.0008133612173056			0.0014078294869803							0.0002894710280274	0.0002734349455767	0.0001524887492083		0.0002433251196343		0.0003385448053985			0.0002353091770372	0.0002821254076997			0.0002962292472744	0.0002332558385791	0.0022995248093464		0.000263720407184							0.000225361726371	0.0003194069461005	0.0002340570372724	0.0003935843039706							0.0002094872868891					0.0006504277270762		0.0003488448479991	0.0001485314544211	0.0002950972549493														0.0001379621772501								0.0004807264117508				
Treponema ruminis	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria					0.0001949126078224															0.0004824464365517													0.0001699009665116				0.0001645624313501															0.0002434661189928																																												
Treponema socranskii	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria				0.0013343252101315	0.0022520939458012		0.0003575986233055		0.0002752653467596						0.0003419796497775		0.001586601446544			0.0030767399008674						0.000895243378147	0.0004419729933618	0.0012909395372591	0.00035284240559				0.0021141656314267				0.0004461456371926			0.0003214096566806	0.0002333992318241	0.0022857142857142		0.0006854139942247		0.0002735961487336					0.0005009469059301	0.001020981057951	0.0005779418882944	0.0003995511214609					0.0005134973379466		0.0004248994935112		0.0004629897829404			0.0015388701216679	0.0002924058141532	0.000753415232803	0.0003719105467003	0.0013774685546752	0.0005597208661038	0.0005644332395065							0.0002533734654043	0.0004675389275623	0.0007686574497482			0.0002148116963348					0.0006734476211688			0.0007619495414811			0.0003121074815678	0.0004880832235923
