genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Anaerovorax	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria		11.082036046861193		24.677241625237777	13.942250371415843		27.892758582737336		23.888696717964752			21.463965569923023		16.428850003626177	21.01282012065532	20.57693756684091	16.530537335725658	1.0625	15.367413413869931	17.19426197759067							37.46247153904773	25.47502935550601	46.25286626644797				41.5556493490641	12.801811435405869	30.17053978100803		44.1028731474718			19.45944327012485	21.7955591195838			33.69717834630549	14.39151192558308	19.909819483329848			12.33783503440321		28.60518560815892	15.131969733549056	35.25058014925265	29.626665728068737	37.274451054403656			11.40351162866128	19.088747787738413		31.764036548903263		13.472998700098817			19.45884613753149	28.46866728049018	10.532312182381382	30.182636799051185			26.578564561223818	20.17295104329701						27.88744331797258	37.68828120987585		10.476576093370236		37.16808002088755			14.006089207550431		33.66034838037208			27.284003656551292				14.87159167672327
Ancylothrix		Oscillatoriales		Cyanobacteria	Bacteria											1.1107524866544074																																																					2.002222222222221																																
Aquipuribacter	Intrasporangiaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																																																																1.001111111111111																																
Asaccharospora	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		62.31255488454799	25.770387974279085	17.233573815577806	72.77674885641056		32.347210761853496	28.28730395544084	201.5882133675825	29.172224256845197		33.00772257110776		51.58909053786762	43.1114469791322	90.73745426992568			14.730269875630464	20.531055666001315	42.70819309385885			16.747122413213333			15.10806756218987	50.61350309175294	35.34503925671099	27.040918181733044	21.580959520971348	12.225150631142531	105.56883486236607	76.1606677656107	75.74867683974004	41.29379038380044	42.06055278509794	23.57533090088623	47.63600912278298	38.83866902071416	67.94299173285764			109.83039955238664	78.27964515268323	15.0655297291557			99.77698122027992	16.607470279952402	22.85680958235668		172.17701155318045	180.34160130128757	22.668050321813			28.06452032588922	141.8493373385513		42.62529114090558		34.54936456276526		53.58223313164909	135.12592789865693	70.75261179615501		50.8637946529609	91.05966523032848	43.328934547134985	70.79426311599808	21.198304758310737	11.127359310125396	38.46922764856892	19.5156493791283	12.815538155277263		135.52165021651751	34.169769573544265	38.27782041179173		40.61178902184936	44.35433896692174	1.2263227673223522				69.14375743020332			82.63103140220653			81.01490567569476	117.04183401208697
Azonexus	Azonexaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria											2.004028358976714																																																																																					
Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																																						16.679611650485434										
Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		98.69719588953156	112.43302964099234	17.074650539171525			140.23340406508348	18.69589125550628	41.38322278227088			41.50052437605801		61.962626366122436	201.02231516034806	124.83229907246732	58.328762724414744		23.759038602339697	66.20271099030154							28.119166050472405	75.89679937104135	485.61565942021065	57.56660484210403	46.82506807934186	18.37983435360041	131.98271749844267	105.21435792442901	71.82212061574741		326.941829723181			105.66554581907839	99.00033256881832	1.0		82.55321903751839	163.94726015485395	130.5569823337318	23.203395461358284		75.53961860596709	42.61414351511471			144.5546158279363	105.65024369444751	191.06649015290333		14.068857027241128	99.6161086512164	76.4728966536506	1.0106382978723405	73.30089460731391		61.31557305161756		31.10051964895718		75.09187855649652	67.94514590198649	102.15665293820973	159.12312761030086		77.26194037249189						1.0476190476190474	29.176469298544603	202.48097438241737			21.10391043609449	128.1769196824487					131.96317005340526			40.693226422781834			79.26177639667756	33.845424438463986
Bariatricus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		241.20508425024065	117.41129702300172	226.34195927944648	63.620892356045445		104.8153681557162	191.19750345738856	153.8674147820554			233.40276616269605	48.91939209764361	169.9574814047619	268.18290215116525	188.64235160495844	113.53664972923087		257.29542294069654	172.11511298515163	84.17989855980376			34.55215416848758		73.88715248660071	202.19909281378267	357.4467008864174	287.10239826337914	200.5319569001583	92.06949219429076	49.734157938067845	156.60282848210784	159.3504751974637	66.40322663474554	43.84293597470453	214.07274688099807	101.3998434897988	129.71101525808982	79.88585618268904	133.1533646131076	1.0907816188681274		264.8103621652811	237.52711424442896	330.5314854087964	69.6303929643455		155.7012801743964	61.24653255455587	348.4609858314024	598.8649107750142	301.1800526745929	283.6491109113276	180.1185194398947		159.17858228277498	311.15493054549194	117.59549287987323		254.35461145427732		65.96598064619042		57.65545038397546	79.72372846592448	350.50163708086	251.65885535012933	203.23123229393804	84.84552390415135	48.41722737354944	194.59396191091045	483.1396624126976	54.55660916663928	59.40789359517029	60.21843450385456	41.47434811156516		144.2574495939618	171.94932564679937	29.986181840914824	85.49948725232527		319.6264035967652	1.1003384709422694		64.05889424408015		145.48806493740938		1.0814966303668363	355.3500945353475	22.048369260247025		73.46397797356344	32.94238538763893
Barnesiella	Barnesiellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		47.72010269519565	46.73874675552717	89.61316206789601	48.63497242405754		126.78000778657731	34.381040129017606	122.1995959654847	41.241659928375405		24.5827005715971		47.182965273375125	87.48908486306297	86.80958136136192	64.66113309015239	1.0625	48.61264741681053	60.10085187518722	24.123860441366094					20.95123470148648	114.80364701958064	162.40712231495624	220.75573897251343	24.505416428793133	66.26854574314606		177.64484440861386	59.66379102115121	100.04242503832177	27.806931064481752	186.92377572384265	22.358800046258956	17.06916616270947	74.11683027457438	94.89719738199685	3.999974365863981		101.55602063529368	74.63075399525903	95.60953706731632	29.20850169319563		128.6230190199927	51.45184507216252	108.12487927539918	74.2027823853096	149.4726874586049	150.4356850439998	106.548609595706		42.13306030486947	57.533551585329526	113.87789230033844	2.0209595042214668	75.55331684113601		37.82478253543103		44.5467787736634	91.39057092403316	57.48944958136276	97.62771826543374	152.08493868521654	160.51146384221607	37.33247540393994	100.30155716745624	30.28318114521229		36.71825759583583	22.71517307356146	31.73701982120356		168.51107072458782	164.236889213122	54.36622701808604	32.11701611017817	29.552399750188933	324.7135606377575			35.01080361483679		145.8795517445538			215.8598066458065	64.2244321627882		69.3038789968336	83.70874066397201
Bauldia		Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																																														20.19426712868476																																		
Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria		20.066194598672585	21.151372726245626		159.53398939303298				79.27566238578848	14.128074245939692					103.55797262717448	35.41378162962546		1.0625	32.144165272226324								27.11187737243198	21.09362913701682	30.12532160345257							18.09155764080512	11.0597817185569		26.86626914326213					51.29384055449923		57.98460029823482			158.40490269727496		38.120357035661065		69.62323484660294	209.7297475121085			14.11597100724819	27.07699133477331	136.55516349467		41.11094063825039					97.29268135494364	38.17023781268851		53.25903223905873	65.10441716105238		21.090321668719582	48.2206052749152		44.18544234092425				32.199767476851086	27.17829567620286			26.27774304586605	167.3474111840511			19.34123628070511		44.27831582936289			56.15721433378443	27.507148074715644		54.40359958102214	15.056833587013154
Blastochloris	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																																														12.115333466700998																																		
Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		3861.19243337854	943.216985543354	1196.1497485081675	705.8244539672538		640.0694410268935	1308.5613696864173	848.1035437005618	266.63279261554305		1437.5070482355281	166.65839396570306	1421.3507517930427	2753.1089494767944	1310.4703087373296	456.6479583526682		2312.791567561544	570.9941098923803	1666.9607371142968	95.56202391374485	24.729624938830156	753.3824211390465	70.37822977046073	562.1879378604438	867.4008491687731	1904.1825753624503	1718.3652471504063	2920.617277552968	1523.6964646976614	271.2050901233914	716.3273491329533	1880.0150132915392	442.76269001350613	2288.1868316594564	2078.1635228828354	885.8798971273279	1801.4710571951211	1233.453472486618	1671.5729820705026	33.44470847710093		1130.757922523269	2792.161638145532	2926.2475091926563	648.7017338222919	3.0805539537946975	628.4218660549848	422.36477244431484	5240.338508544608	3691.2428305050166	2411.394376974815	2789.9901438707425	893.958856185449		2610.503346133755	5002.388057680195	1322.337745061605	17.188971811667127	3233.786038401504	29.8348899748538	563.0847698876349	10.011111111111113	883.0801140787194	1728.5292040676532	3529.653660275865	1062.5111782045208	1835.9344309262542	743.6909162909932	579.0240765324764	1351.5032247008949	2223.073484273591	365.95259794294634	1927.2287533170756	500.24588493405736	215.81209377224877		907.3755309417413	915.5267280170223	532.5573194620591	242.5342357928667	317.0971442792619	2677.1209298361964	2.0276151886439817		593.0948360824276		1144.2551095524673		3.641959123907342	2401.0354117576185	249.723037764359		704.1012520517036	877.746066950009
Bradyrhizobium	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria	231.79061371841158					125.33323488901912					160.31067961165047																																137.27128547579298																			278.67030513520217		82.09111111111109														1.0476190476190474								58.93462783171521		218.28723404255302								
Bremerella	Planctomycetaceae	Planctomycetales	Planctomycetia	Planctomycetes	Bacteria																																																1.05	12.620022171915428																													1.0476190476190474																		
Breznakibacter	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria																													17.702654222680085																																																																			
Butyricicoccus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		306.06512283175994	121.00260220335748	100.7213082250822	139.74112931944555		134.89473122171907	102.18886257855534	916.3097602203693	24.56226867217425		170.94306184103894		115.77737369812584	214.49710341125345	294.19497434566824	106.69198102943868	1.0625	137.39165780764966	120.33291944524844	47.59986000980848		25.969618406813456	11.66114025273162		30.957577112242348	299.57542499362165	98.39626834573752	251.5766888442608	172.44812388676985	35.497542996539764	70.16990548350424	352.1261919413617	239.214973377588	150.6681816390905	76.70880273707779	169.1820652110682	91.66478650431816	139.47555505929498	98.78542159403642	93.78894651038378	2.999994335365744		423.3179749674208	97.92209308041322	218.2255568978645	56.67529281492028		66.23894551962306	50.61580315569477	608.6433016100069	262.8289626801397	196.0981674140312	180.24535805423216	159.81774984732922		156.0845500453982	316.1163072506603	184.9777724697284		134.28517330013486		109.56491259936732		60.84681701446379	308.79382882967366	161.98216388121196	237.8941257603831	246.4054338238184	180.73010300583027	71.3240841263326	348.62031462211206	45.92880894906626	35.2447901299964	31.26117452335605	66.67736911320021	52.0334863853897		599.5378257182181	287.7965960876192	56.70088496595901	104.20140001504464	137.9546072297319	832.576142646016	1.004502009130059		34.937914310518		687.0650700043981		1.0064511406938352	363.7906460555269	51.70556209318256		78.69390327033678	173.58090238845384
Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																																												1.0106382978723405																																				
Butyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		239.74186027165305	81.43495692978864	59.14903577030795	23.419325144032904		168.35439037016306	75.83877115724724	85.08253509285201	17.641504461642715		117.93705825104271		82.67161076359265	244.2315236876081	176.04171892181935	67.44102769239763		134.91191321662785	119.69508967350345	75.7419550136796	12.962636928445116		26.464782740469985		18.452906495530264	178.8082683221498	198.3346786061512	294.5901784686348	200.3825489647994	111.1530787718341	58.48701521803968	257.0279919098527	250.80329096983056	95.51942091500976	192.1109819988253	329.50378936478296	48.498200387543584	146.9438123888373	349.3953538474862	227.41743038113563	3.983849006137922		133.2472477514122	243.42458975918825	175.72391851179532	38.618156864378655		79.37974426623768	111.25972840622742	163.3106172119743	167.9880509445037	297.4031012038885	258.90718288803794	504.6945733913197		117.05120435402516	241.74755839577293	220.70206268503048	2.0000543063094103	255.0773591175061		74.16179051586751		40.29602807408363	53.41360446913741	192.335408723608	251.85908675917932	212.25764280253128	34.29354881258559	128.33341809627004	103.36916570359676	80.92445561444023	27.89950546344387	90.80796988974264	78.17132751657913	30.84072711789497		125.27434534666288	183.83324326424145	18.21859032948863	30.25689037489368		146.8733422909634			29.58210300986928		126.76376131702445			247.0149258032598	16.404465696898466		133.0166642508741	133.02437023525815
Caldicoprobacter	Caldicoprobacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria					20.777980690267448		21.24502577321387	17.321484273738648	27.183772105394123					14.040566369573805		22.30336837029922			18.01921434297001	16.15936155235029							55.14724731578253	18.277516284518075	18.14408882107344				34.820627988615534		18.817230918008047		26.89383406323228							27.10751820384517		15.4603436294896		1.05	26.84766789851207			13.12963233972306	36.473092619539344	34.60217191047312					22.58387681514269	2.021276595744681	19.049738855385517					43.09852366708117	24.945270676001737	22.904228714533254	32.338101394968874	18.102875064383323		25.785139129948007	30.155095097212065						27.72753580580097	31.480645954779096		21.220453324351567		40.02991424340821					27.22503104814665			14.68699211622448				37.77035529511904
Caloramator	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																																															15.104011921110637													17.93570448464619		1.1166666666666667		
Calothrix	Calotrichaceae	Nostocales		Cyanobacteria	Bacteria											2.009333010403027																																																																																					
Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria				31.14752192982456			44.24081850061986		25.08740893451643																			12.05350236355823					62.21652985164246																		13.041174776849989	21.098071419802576							14.047748526522591											37.18813305242687		30.12903095531369																								
Candidatus Babela	Candidatus Babeliaceae	Candidatus Babeliales	Candidatus Babeliae		Bacteria						43.15629812225302																																					40.17696160267112																			21.203175390721903																								24.463430420711976										
Candidatus Nucleicultrix	Caedimonadaceae	Holosporales	Alphaproteobacteria	Proteobacteria	Bacteria	13.950361010830326					38.012882447665056																																					15.624373956594324																			18.17415033490449																																		
Candidatus Paracaedibacter	Candidatus Paracaedibacteraceae	Holosporales	Alphaproteobacteria	Proteobacteria	Bacteria		11.031035932773804	14.100915150830415	14.342227012523994	72.20638336309383	17.465378421900162		26.125622791902224				18.06968475421776		20.10616153205596												19.205946113347785	15.06215481618567	40.17834065677966	15.06266111874304				11.036380327209164				39.09481832096346							33.19011746400963		11.067794952064176						19.07066219062665	33.11873242982416	16.036455471135877	14.137093772369363				11.037516699410624		26.07035307439772				12.113395369337422	43.13141660535457	33.47667216354177						15.0785250938887							22.14527795838752								22.470744680851062								
Caproiciproducens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		53.922041826298525	29.05509599980339	238.751799815816	255.44464854808544		249.4505201137713	120.95283360596505	435.3520850389585	100.78153039433438		113.49169894158892	13.328202281905524	41.57312299588519	194.40238857201746	198.59159969376404	92.48515341498756	2.125119498976716	161.74829814873888	139.51130213987946	132.5028916801443	16.773714662816268		45.32779508342468		98.25753498012801	332.90834997025394	249.4558727309987	323.7558188227082	44.26856089541352	52.722451465321726	78.3830907974556	275.46295020641804	53.874125882722446	232.08546122341602	132.6572258458203	211.04089252890282	23.04682349906919	49.35559050325809	243.8759569591963	536.3100210225939	5.238919020424396		228.29773534780642	68.32393701890916	141.30538309035364	44.04221729680807		435.5833290890623	43.89859025609828	368.3157698146723	284.46469055296916	358.4509641011015	362.69579149103345	292.99510460619456		34.38189650125134	64.59518673230686	247.46487457126034	3.2472235490918586	226.33584613956023		94.9270879222268	1.962869733332447	137.59231896584123	613.5525575631716	349.41532632685886	324.81875254958953	355.17979603080653	241.70743984012148	152.76824401806093	235.90344824672496	58.8125476632856		91.56532576681732	18.738496719449277	54.95827286840429		369.1972427157889	498.29030931078984	90.67319336767208	57.65174099488756	107.06366678065655	897.6188523676005	4.652810179837356	22.28321867965257	53.67123614693399		383.6941773780497			461.64205902704697	111.5887526246045	1.1166666666666667	187.21484161359214	305.3064928020875
Casaltella	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria				78.9901146117407	26.456843886801057		94.02254294000052		96.93324378906924	13.90248331152842				15.187418356659595	37.60283989114168	35.897205197853374	27.796311259158152		20.201482786123865	29.627532162409125						23.12482017384728	76.54363598484048	89.16667851779388	91.1181363317356			12.48216761250557	118.01691996826862		49.74745015775248		36.32376345499876				20.46335962854818			113.28705050590214		25.97658361445068			67.83801107150185	26.610756808870693	30.748884312333217	194.6796806597194	143.63137991720978	80.62165761260216	40.42716429322342				17.796545405926523		38.49539474187007		22.54029936249517			58.52543563990027	42.344135585717865	52.13769684768441	126.9483240501638	42.626179367892405		49.0708825610514	58.062641770270375				13.362226919926655		169.66554848433674	149.04376068182614	19.277807171068748	27.26074055150079	16.81246948227857	140.23431495570873	2.0089820358282		11.065039976926332		110.57655724875572		1.005586592178771	109.9029092435869	27.69981873052552		16.122704072309958	34.94462209406055
